cellarURIs,lang,mtypes,workTypes,subjects,subject_ids
http://publications.europa.eu/resource/cellar/0cc34242-61d4-44c2-b7fe-3ac2a1b482b9,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,fixing of prices|minimum price|selling price,http://eurovoc.europa.eu/1025|http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/b3db29be-37c3-4c92-9521-cceeb6c9c393,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,interest rate subsidy,http://eurovoc.europa.eu/5023
http://publications.europa.eu/resource/cellar/89937d6d-c5a8-11e5-a4b5-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,European tax cooperation,http://eurovoc.europa.eu/6342
http://publications.europa.eu/resource/cellar/4c0414d9-e5a7-40dc-88ec-52815bbce97b,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price,http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/c3877201-1a72-45a7-b572-f68d40eea834,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,price fixed in advance,http://eurovoc.europa.eu/2670
http://publications.europa.eu/resource/cellar/6d1bd3e1-84df-4a05-954a-7bb39216d6b1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial institution,http://eurovoc.europa.eu/1452
http://publications.europa.eu/resource/cellar/8ff1de9e-f509-11e2-a22e-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,bank charges|financial services,http://eurovoc.europa.eu/3252|http://eurovoc.europa.eu/8469
http://publications.europa.eu/resource/cellar/98749ada-3c44-4e53-8a76-2bc45265e325,ENG,html,http://publications.europa.eu/ontology/cdm#guideline_ecb,paper money,http://eurovoc.europa.eu/1972
http://publications.europa.eu/resource/cellar/d41348f2-01d5-4abe-b817-4c73e6f1b2df,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,EU investment,http://eurovoc.europa.eu/1490
http://publications.europa.eu/resource/cellar/42cc202b-cbde-11e5-a4b5-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,banking policy|credit institution|financial intervention|financial legislation|speculative capital,http://eurovoc.europa.eu/1485|http://eurovoc.europa.eu/2447|http://eurovoc.europa.eu/3246|http://eurovoc.europa.eu/5153|http://eurovoc.europa.eu/560
http://publications.europa.eu/resource/cellar/cfa3275c-1109-419b-bb86-55681a162e9f,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,foreign capital,http://eurovoc.europa.eu/5240
http://publications.europa.eu/resource/cellar/5047c08c-cf56-4d0c-92c5-abaa45df4caa,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,interest,http://eurovoc.europa.eu/1476
http://publications.europa.eu/resource/cellar/118fd15e-5b4c-4f8e-8cee-aece2fc9655a,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,stock-exchange listing,http://eurovoc.europa.eu/248
http://publications.europa.eu/resource/cellar/e8562979-0d6c-11e8-966a-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,discriminatory price,http://eurovoc.europa.eu/2666
http://publications.europa.eu/resource/cellar/a1662c87-4df9-11e3-ae03-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/5cafbc4f-c53a-4fd3-8905-20e3f833f5f3,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,bank,http://eurovoc.europa.eu/4738
http://publications.europa.eu/resource/cellar/30435ff5-e021-442e-93ba-148b643cf976,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,offer price,http://eurovoc.europa.eu/2648
http://publications.europa.eu/resource/cellar/6398dae2-6e24-11e8-9483-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,money laundering|paper money,http://eurovoc.europa.eu/1972|http://eurovoc.europa.eu/5465
http://publications.europa.eu/resource/cellar/0aa0b485-a858-11e4-8e01-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation|http://publications.europa.eu/ontology/cdm#regulation_implementing,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/e6a4bb02-91e9-45f8-ab62-c8453d446826,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,foreign capital,http://eurovoc.europa.eu/5240
http://publications.europa.eu/resource/cellar/abd71603-3b6b-11e9-8d04-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/e24dd409-5319-47f7-adc0-9da600a5fb35,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,Economic and Monetary Union,http://eurovoc.europa.eu/4602
http://publications.europa.eu/resource/cellar/cc353b76-75b9-4546-837b-664fa6c2740c,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation|http://publications.europa.eu/ontology/cdm#regulation_implementing,financial institution|financial transaction,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/4491
http://publications.europa.eu/resource/cellar/75b58dd5-02df-4552-93af-fe5e0aefbbe0,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,price fixed in advance,http://eurovoc.europa.eu/2670
http://publications.europa.eu/resource/cellar/5fdd6066-2710-416d-9335-c5c4ed3df8ea,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/27f02e4a-5ed1-43bd-9df3-424e37acb39e,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,VAT,http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/7dcc86e8-f752-4b7d-b9bb-7b99b7c47db2,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,corporate finance,http://eurovoc.europa.eu/3240
http://publications.europa.eu/resource/cellar/f21c351b-a45f-11e3-afd1-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation|http://publications.europa.eu/ontology/cdm#regulation_implementing,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/f3d3d0ab-35c4-4e05-9d15-1682e1e2e05e,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,central bank,http://eurovoc.europa.eu/4763
http://publications.europa.eu/resource/cellar/d9a4823c-73a7-4747-a6e5-144cb90357c6,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/21c3aca0-a089-4c41-8cd1-5e9e1cc79973,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/086e3e60-521d-11e5-9f5a-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,VAT|tax exemption,http://eurovoc.europa.eu/4585|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/bccb376f-126c-11e4-933d-01aa75ed71a1,ENG,html|xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,banking system|conversion rate|euro area,http://eurovoc.europa.eu/4356|http://eurovoc.europa.eu/6151|http://eurovoc.europa.eu/6335
http://publications.europa.eu/resource/cellar/3d871407-e0d5-4d4f-83dc-9ba42674e7d1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financial institution|financial instrument|financial market,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/1459|http://eurovoc.europa.eu/1804
http://publications.europa.eu/resource/cellar/2913f104-a50c-11e3-afd1-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,capital movement,http://eurovoc.europa.eu/2002
http://publications.europa.eu/resource/cellar/ba385885-8433-11e3-9b7d-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,price net of tax,http://eurovoc.europa.eu/3208
http://publications.europa.eu/resource/cellar/223540a7-a33e-43cb-87b7-69c6e4a6e0bd,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/7e78f605-3ef4-4586-83b1-0d864924589d,ENG,html,http://publications.europa.eu/ontology/cdm#decision,financing plan,http://eurovoc.europa.eu/2394
http://publications.europa.eu/resource/cellar/0fe86e91-347d-4d19-9c67-f0e5cc0dbe84,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,world market price,http://eurovoc.europa.eu/2668
http://publications.europa.eu/resource/cellar/00ad5cb8-5c15-4f47-a8cf-ad3159af1b8e,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,securities,http://eurovoc.europa.eu/4646
http://publications.europa.eu/resource/cellar/c0c49a9e-e657-11e3-8cd4-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,insurance company,http://eurovoc.europa.eu/34
http://publications.europa.eu/resource/cellar/06afaa23-9934-4c0f-96ee-ba14ff9714f4,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/e776d3e3-121e-11e3-8d1c-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/32702d50-125c-4fbb-a255-f9571ef6efa8,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/c86ef7f8-e5f2-11e5-8a50-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,euro area,http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/531af92d-c0af-4dbf-b6a8-703cec3b19b4,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,world market price,http://eurovoc.europa.eu/2668
http://publications.europa.eu/resource/cellar/540eb74e-31fd-4df0-8c5a-b2afb6e87c79,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financing,http://eurovoc.europa.eu/1000
http://publications.europa.eu/resource/cellar/e328401d-85f1-4f0b-814c-18a3f1087066,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/7eca06a2-f914-11e6-8a35-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,EU investment|euro area|multilateral surveillance,http://eurovoc.europa.eu/1490|http://eurovoc.europa.eu/5917|http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/f549f4e2-b4d9-4cd3-a69a-b84a2b3db792,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment policy,http://eurovoc.europa.eu/2463
http://publications.europa.eu/resource/cellar/bb6205af-f8bc-4388-817b-4150edb9b82a,ENG,html,http://publications.europa.eu/ontology/cdm#guideline_ecb,financial statistics,http://eurovoc.europa.eu/4263
http://publications.europa.eu/resource/cellar/f350cd91-92a2-4dc6-93ac-2741120e408e,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/a56a0bb9-c17e-489a-8d0b-46935871ae51,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,price control,http://eurovoc.europa.eu/188
http://publications.europa.eu/resource/cellar/8aed1031-a7f6-4a67-9b42-e1cf7eff9f91,ENG,html,http://publications.europa.eu/ontology/cdm#guideline_ecb,capital transfer|central bank,http://eurovoc.europa.eu/4493|http://eurovoc.europa.eu/4763
http://publications.europa.eu/resource/cellar/5a8d13da-96cf-409c-84b6-95bb62f6c4f6,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial institution,http://eurovoc.europa.eu/1452
http://publications.europa.eu/resource/cellar/39cd49ae-ddb9-4843-a591-f71383937b22,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financing,http://eurovoc.europa.eu/1000
http://publications.europa.eu/resource/cellar/755d0282-f564-442a-bee9-32a63932a34c,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,purchase price,http://eurovoc.europa.eu/2642
http://publications.europa.eu/resource/cellar/d9df5562-0555-480b-8b6e-cfcd3211d7d2,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,price increase,http://eurovoc.europa.eu/4146
http://publications.europa.eu/resource/cellar/6a0b4b62-105c-11e7-8a35-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment project,http://eurovoc.europa.eu/2798
http://publications.europa.eu/resource/cellar/e5e34079-182c-4a12-ba35-35d3ddfd7656,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,prices,http://eurovoc.europa.eu/2632
http://publications.europa.eu/resource/cellar/feeade1e-c2ab-11e6-a6db-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,European tax cooperation,http://eurovoc.europa.eu/6342
http://publications.europa.eu/resource/cellar/25d1edbe-7edf-4bc3-95e1-db92cb0e1e9e,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,European System of Central Banks|central bank|financial institution,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/4763|http://eurovoc.europa.eu/5883
http://publications.europa.eu/resource/cellar/79986302-b5c5-4f82-ae86-6337a8561983,ENG,html,http://publications.europa.eu/ontology/cdm#decision,interest rate subsidy,http://eurovoc.europa.eu/5023
http://publications.europa.eu/resource/cellar/fe7a7bb6-bad8-4042-b468-f25157411c5a,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/cfd98a03-5499-4b8d-a1cc-862b728ca467,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,money laundering,http://eurovoc.europa.eu/5465
http://publications.europa.eu/resource/cellar/362ace32-01d8-4095-bd1d-d11d5ca9cc79,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/af05897b-bc50-45a9-83ce-f0b0357effd4,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/f020779a-1699-4cad-bac8-0a63ab1cbb58,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,purchase price,http://eurovoc.europa.eu/2642
http://publications.europa.eu/resource/cellar/7f4b9daa-d521-418f-bbad-e3e6fc040d6e,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/2a8cc784-15f9-484a-8fb2-d07769929d8e,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,euro area|paper money,http://eurovoc.europa.eu/1972|http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/91329cd5-e07b-4b0e-8e63-c75fb136c4dc,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/f2e19480-284b-444c-a7d7-12410cadbc54,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,stock-exchange listing,http://eurovoc.europa.eu/248
http://publications.europa.eu/resource/cellar/354524e2-47cc-4836-ae11-6e123067c765,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/9f8f1d56-04ec-11e9-adde-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/d348171b-9dad-4d89-a099-a8470934c5f9,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,Economic and Monetary Union,http://eurovoc.europa.eu/4602
http://publications.europa.eu/resource/cellar/abf20dd5-241b-4ab3-b338-edbed046f77e,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,farm prices,http://eurovoc.europa.eu/2639
http://publications.europa.eu/resource/cellar/fe19a691-f0b9-4f98-adae-1e98ee21e1e4,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/cf81e799-3314-4324-ada5-33f619e79eee,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,foreign capital,http://eurovoc.europa.eu/5240
http://publications.europa.eu/resource/cellar/ea38ef95-d8fe-11e4-9de8-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,money laundering,http://eurovoc.europa.eu/5465
http://publications.europa.eu/resource/cellar/57980858-52bf-11e4-a0cb-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,VAT|tax exemption,http://eurovoc.europa.eu/4585|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/1e441b78-8cd7-4c4f-9ebb-9710213e33a6,ENG,html,http://publications.europa.eu/ontology/cdm#decision,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/45fd0ca5-c79c-4cfb-9629-e687b4a462db,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,investment promotion,http://eurovoc.europa.eu/2805
http://publications.europa.eu/resource/cellar/56c14689-4d10-49e5-bea7-b58659002504,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,capital market|investment,http://eurovoc.europa.eu/1488|http://eurovoc.europa.eu/5156
